timestamp,src_ip,dst_ip,src_port,dst_port,txid,input_addresses,input_amounts,output_addresses,output_amounts,fee,script_type,geo_country,asn,tag
2026-09-10T17:14:55Z,172.67.182.80,198.51.100.1,17587,8333,169162a64c282e053e5d621b9c045017112fa23265fc2898e4be05cd62d52ab5,bc1qnq3krshps4ysp6q50l5wqjy3gegrajhtxs5d0g,1.489974,bc1qvnys33xvwshuzer54apx3hq9ekjvp496e0n4pg;1Zi7EM95hG8G7SyNxjfXPGZxWqAbRGCJMS,1.042982;0.444012,0.00298,p2pkh,CA,AS16276,SYNTHETIC_DEMO_NORMAL
2026-09-10T17:19:54Z,104.21.55.143,198.51.100.1,49310,8333,cbfdea18f004be08143b63361fca6271092565bfb4e058dba00efff3653375cb,1FSpsjS9HDCgycTTBamZ4LtJbw5Z6qG6sL,0.265971,1rA1W95H96tNphktWaeicFobkw8EiX6rYs;1FSpsjS9HDCgycTTBamZ4LtJbw5Z6qG6sL,0.18618;0.079259,0.000532,p2sh,SG,AS15169,SYNTHETIC_DEMO_NORMAL
2026-09-10T17:23:46Z,162.247.74.63,198.51.100.1,57437,8333,46786d14ed821844fde8189d37bdb2f42d871448790cc0f4e75706eae79e592a,1jBWn1wWt3ZWZSutFHg2MGkMNLzJgKUXJZ,0.854049,bc1qh5cathtry42rlcpj8xmyqp7tgxgd5ukamvdp22;12u2EKbrQhN7sUeaT4JjNJUYC9rr3dn1E3,0.597834;0.254507,0.001708,p2pkh,IN,AS9009,SYNTHETIC_DEMO_NORMAL
2026-09-10T17:29:11Z,91.240.118.36,198.51.100.1,61134,8333,9718ce8e8b0493896d7ee496d08c6b9231781b362aed965c640c7ea8f1ca065e,bc1qvcexgpdyxydcqwa8aesrnkk4df6lxelz2wyutx,0.840396,bc1qzx2az90malm968l42z0rmv4wj5zvwsg7xxts5a;1avUz4k3pxyYvB5Pdo9x4Wc2xm62KXFBwv,0.588277;0.250438,0.001681,p2pkh,FR,AS9009,SYNTHETIC_DEMO_NORMAL
2026-09-10T17:35:13Z,91.240.118.34,198.51.100.1,14313,8333,c1fd4399a79b2c028aa17b841324e12434aaeeea346cabb5c01ac282ec08a8d5,bc1qvcexgpdyxydcqwa8aesrnkk4df6lxelz2wyutx,1.021363,1hCA9WJQH6H633vH7aqftHhtA3mi9fzDfp,1.01932,0.002043,p2wpkh,US,AS16276,SYNTHETIC_DEMO_NORMAL
2026-09-10T17:35:22Z,203.0.113.142,198.51.100.1,28922,8333,c86e6217a9c6572b5a164ee46992b096087b0d1ff47ec6cce6b55c8c5e5e9cb1,1LJBQmq73ReCnkoBX1xrxtab3xEwq2id69,1.175923,bc1q8ly2j2z4z3g4v75f3cczz9s7wzcqhn42vc4xda,1.173571,0.002352,p2sh,GB,AS51167,SYNTHETIC_DEMO_NORMAL
2026-09-10T17:42:04Z,162.247.74.73,198.51.100.1,38034,8333,0ddcff0e4b6616673f20c48fac0d0d7e02e3dc564ada598f653c371f776cb882,1ZYPBiMsbjpTpp6EduJ6m5HujKgUbbV6uj,1.466605,bc1q6642dzap7cj2f5xaea0ylhs474zmvpqevupzcl;14WS4Dk4ypAbmioLDLTdiTHWNETZYv4NGi,1.026623;0.437048,0.002934,p2sh,SG,AS16276,SYNTHETIC_DEMO_NORMAL
2026-09-10T17:47:45Z,172.67.182.64,198.51.100.1,37902,8333,da6f9d8e82e100025d9ade4476c87cf379283741298e758ceead7eb52457df87,1YqE1z3GpxDvQAt4y6GuVYjuNqmgWLuodD,1.159653,bc1qdwatvak295l3p6rfywzryhswah32y0emsacee4,1.157334,0.002319,p2pkh,CH,AS15169,SYNTHETIC_DEMO_NORMAL
2026-09-10T17:47:49Z,89.234.157.159,198.51.100.1,35571,8333,aef9ae5a76fc4457b9f503de4847576c5da1ca7d6e1ba31e74a37d1b43559fd6,bc1qla4lst87n8c9wsjvxl9qpsj2xa75w8fm2u3wjv,1.259668,bc1qcjcptufmekcjy5pl3aclfg7f7p62xpgsj3gm6h,1.257149,0.002519,p2wpkh,GB,AS9009,SYNTHETIC_DEMO_NORMAL
2026-09-10T17:47:54Z,104.244.72.93,198.51.100.1,55154,8333,7d5ee0bb363cb42c9de133e739967e95bfd8501745104d2b6b0890b7528510b1,bc1qcjcptufmekcjy5pl3aclfg7f7p62xpgsj3gm6h,1.209612,bc1qm26lu4fwkk8vwk7erv0yhvplrxlxuk6dx999ye,1.207193,0.002419,p2pkh,DE,AS24940,SYNTHETIC_DEMO_NORMAL
2026-09-10T17:48:21Z,203.0.113.12,198.51.100.1,38219,8333,a451e30dda03e9192f1161d88341781d633ff7ff77ba6aab7e3b1e46a61e2d34,1GLzevnysSHqkB8mXcuU1KiEvhT3WzAjf1,1.258774,bc1qvnys33xvwshuzer54apx3hq9ekjvp496e0n4pg,1.256256,0.002518,p2pkh,SG,AS9009,SYNTHETIC_DEMO_NORMAL
2026-09-10T17:49:05Z,185.220.101.24,198.51.100.1,28045,8333,d1f693ba4d0d3504b0e72dbdb6b8f2b171486a551329af7fd540323d9fdc2e09,bc1qa6u2gnf8hp548zh0728y5qu554cuy0wmzv7hpr,1.237664,1tWrhZxuRfQuCGsj2GhvE7MTQV8L2Lme9F,1.235189,0.002475,p2wpkh,NL,AS24940,SYNTHETIC_DEMO_NORMAL
2026-09-10T17:53:09Z,104.244.72.93,198.51.100.1,51914,8333,72067794df172e09140ebf22c5b135be7f68517bd19e4efe8c3ba494fde0a203,bc1qdwatvak295l3p6rfywzryhswah32y0emsacee4,0.986142,bc1qg0zrct4g9rvtwettarynfed38kr9l9jvlwwl2w,0.98417,0.001972,p2pkh,NL,AS51167,SYNTHETIC_DEMO_NORMAL
2026-09-10T17:54:24Z,45.154.255.11,198.51.100.1,25292,8333,0136cf20db864dcf2756f28de3a3a9aa12d243535d4ad8368f7c795681fd763a,bc1qjde4xya4s3alt3udgvjdqmqud89c8g0wv0cv9p,1.237216,1W5mFrCHRM6ToWxSnyioQjrgMV3P8F1Lpo,1.234742,0.002474,p2wpkh,NL,AS16276,SYNTHETIC_DEMO_NORMAL
2026-09-10T17:54:26Z,198.51.100.117,198.51.100.1,23566,8333,d469a8a80b950dd3b33bcf9f32a3ed7376655ff593ba22a40469c2f2f2ebe0e0,bc1qsqvf9vn5mwzsxdt8etgmt3jtdl77vcpjj5shgj,0.46219,bc1q0szgg42ry9eaadvdgmsl7pc8k8c467s9jc8jxz;11Dzo7THMn5hYyN9xGcbUHgSy6bbjsZmaW,0.323533;0.137733,0.000924,p2wpkh,GB,AS9009,SYNTHETIC_DEMO_NORMAL
2026-09-10T17:56:28Z,172.67.182.195,198.51.100.1,48761,8333,d4e0d94ec98191e3a0ba175444e423c27a47cbf9c196922c78b85b60d14dcc10,bc1qvcexgpdyxydcqwa8aesrnkk4df6lxelz2wyutx,1.369731,bc1qxkzy2785ha3cpyzgmlkwycckvra5vcuh7k5txv,1.366992,0.002739,p2wpkh,SG,AS51167,SYNTHETIC_DEMO_NORMAL
2026-09-10T17:58:44Z,172.67.182.41,198.51.100.1,37684,8333,ec06fccaee4c6b9be98fc2716cecd5a2cc0748d050d25e2ab8c77b25c3477cf7,1anpuhAJ7QY554A5yEyS82FnXuMhgetVKw,0.137016,1XRVksbk6y4L7CkefW8yWPKW2AvAmfpkTV,0.136742,0.000274,p2sh,DE,AS200052,SYNTHETIC_DEMO_NORMAL
2026-09-10T18:13:25Z,185.220.101.24,198.51.100.1,27994,8333,f703b3667aa210dcd9bcdadf1e66e47ada15e693159bc78f7859506e7dc06e57,bc1qltvhxvkwywxd7v8ahxscfg6k2qrdz5elezml7p,1.213954,bc1qh5cathtry42rlcpj8xmyqp7tgxgd5ukamvdp22,1.211526,0.002428,p2pkh,DE,AS13335,SYNTHETIC_DEMO_NORMAL
2026-09-10T18:18:15Z,104.21.55.143,198.51.100.1,5792,8333,f9a5e47a1224cd85654bc8d4c53af940bcb3dd905f5cd56a5e88fd14f408c533,bc1q5wz0ljum7z3eptrwj79c3tdvgq047c0sn2n8sh,0.243377,1LJBQmq73ReCnkoBX1xrxtab3xEwq2id69;1LWe7mkojvuVzZcXpf2nfQP2ArY92hFSmk,0.170364;0.072526,0.000487,p2sh,US,AS9009,SYNTHETIC_DEMO_NORMAL
2026-09-10T18:18:50Z,162.247.74.73,198.51.100.1,42521,8333,665d3930863d35140b9858560d55c3ab9a386325203f019220f168c42e086312,bc1qqwu0xeq9lh3gd58eyw2wym6xjsqu8slpnza5hh,1.350084,1yrgzkuZEQCnVz3ahdUe3NFHXu24wWvKVZ,1.347384,0.0027,p2wpkh,CA,AS13335,SYNTHETIC_DEMO_NORMAL
2026-09-10T18:19:44Z,198.51.100.117,198.51.100.1,4012,8333,790dfbbc2e41a6a0dd5b452257a8055f5893626ca28fc2abd6c8fb2f25b67343,bc1qg6k4vxjsd9k40jpln5mwxsuyjvsfchvydqqzhe,0.173868,bc1qg6k4vxjsd9k40jpln5mwxsuyjvsfchvydqqzhe,0.17352,0.000348,p2pkh,SG,AS13335,SYNTHETIC_DEMO_NORMAL
2026-09-10T18:20:53Z,185.220.101.24,198.51.100.1,46781,8333,e86c1970dbfcf93b1096d1bff72b7d4de637ed2ff574f63256e40288fc4bc5ba,bc1qqupr9kzrcxy943rx8wv6srqh6tgyxyzy46z48x,0.647874,bc1qxkzy2785ha3cpyzgmlkwycckvra5vcuh7k5txv;1GyfKrVybFqQFaBjjuEfh9AbeR3CMYfcQK,0.453512;0.193066,0.001296,p2sh,GB,AS13335,SYNTHETIC_DEMO_NORMAL
2026-09-10T18:26:48Z,185.220.101.135,198.51.100.1,42433,8333,c7aa6b6c78eab0149c521f199798c1e3faffd0219088c45089994eeb489f9372,1NH2UdocPpA27oatixsS3XxHiqFuDDYcfM,0.754063,bc1q7c58pka8uravtwhp9hzpws967u9v4zpjjym6yk,0.752555,0.001508,p2wpkh,NL,AS9009,SYNTHETIC_DEMO_NORMAL
2026-09-10T18:27:10Z,91.240.118.192,198.51.100.1,21989,8333,d3ff9500ae07b2aaeb55a6600cff5fe33a430eb475e770811570bea587f6aecb,bc1q0szgg42ry9eaadvdgmsl7pc8k8c467s9jc8jxz,0.707456,1GWUs9KjF92HoWajcEi1JoedRQg9i3ctDU,0.706041,0.001415,p2pkh,JP,AS15169,SYNTHETIC_DEMO_NORMAL
2026-09-10T18:30:44Z,45.154.255.206,198.51.100.1,9342,8333,e7f345fb31b92f4e2c8777b81a99f4b32b4f30089a5c01dbd012acc5e102afed,1byi4GKoEMLd9odyPDLe3yytHT5vC1efxZ,0.844494,1eq1J6nB1AcyEuiKqmSH5CxDXz37H4cAct,0.842805,0.001689,p2wpkh,GB,AS51167,SYNTHETIC_DEMO_NORMAL
2026-09-10T18:41:06Z,198.51.100.187,198.51.100.1,7111,8333,c2567f71a3f25c75a0282f768a09cf766d8aa26334b33be54371b9da9d36ab3c,bc1q06pl3cnwsqk68fpp6ms0qa6hfdsgpkgumjwsk7,1.41196,1hd67yqQjYgXfNVUZGirFZE1nzVxQR9JoX,1.409136,0.002824,p2pkh,GB,AS9009,SYNTHETIC_DEMO_NORMAL
2026-09-10T18:42:31Z,91.240.118.34,198.51.100.1,41943,8333,31d95b4aa2aa5de27886046ee8b333e765153c62ea1183174668e08fb54fa049,bc1qptsfraqr0clc68ua5nladxs57am8cg0crutgnw,0.270926,1wZC4jPA1G9rHRaVZK2SGo2Lhk1K4kUBaM,0.270384,0.000542,p2pkh,CA,AS9009,SYNTHETIC_DEMO_NORMAL
2026-09-10T18:43:09Z,104.21.55.246,198.51.100.1,13527,8333,f04424e69fc77e0be5ff9975e424aa594aec932d2ed011deec70ffdde4f05ba9,1HhhxxbiysCr8T1wyFmwzBoyqbxZwPrQuk,0.015446,bc1qr7tcwa93wgkd9v3d6966djpax89l9llnfhwqhj,0.015415,3.1e-05,p2wpkh,SG,AS16276,SYNTHETIC_DEMO_NORMAL
2026-09-10T18:49:40Z,185.220.101.108,198.51.100.1,48439,8333,51b766ead4f2a0fe9a22da3758c07d4c88d421d3900f34176050071a1b0aa1b9,1XRVksbk6y4L7CkefW8yWPKW2AvAmfpkTV,0.337584,1ZYPBiMsbjpTpp6EduJ6m5HujKgUbbV6uj;1vcQktG9FSkPahaTiuHzSEm1skf9jUyDq6,0.236309;0.1006,0.000675,p2pkh,GB,AS9009,SYNTHETIC_DEMO_NORMAL
2026-09-10T18:51:28Z,104.244.72.130,198.51.100.1,56680,8333,aec2143422aeb1387206bb6cca9f5497152019a66139a3ab273d00f2484c5bb5,bc1qqupr9kzrcxy943rx8wv6srqh6tgyxyzy46z48x,0.287179,1SHnzFtGhuUBiuXnnd1X8Wcg4kK5XJgXqF;1SbPrmPmWqb85iCdji7usqUkemESvj4hZR,0.201025;0.085579,0.000575,p2sh,FR,AS9009,SYNTHETIC_DEMO_NORMAL
2026-09-10T18:54:26Z,104.244.72.130,198.51.100.1,26744,8333,a4f20b83019981d144ac9d69c04d39f6b2fd43d47e228098f21c00a83a95905f,14WS4Dk4ypAbmioLDLTdiTHWNETZYv4NGi,0.961333,bc1qjde4xya4s3alt3udgvjdqmqud89c8g0wv0cv9p,0.95941,0.001923,p2sh,DE,AS24940,SYNTHETIC_DEMO_NORMAL
2026-09-10T18:55:11Z,198.51.100.59,198.51.100.1,7897,8333,fb65f871030a2a7ea871b9b529e39303aea28c949bed86b4923d95b2b53b4884,bc1q3h5f7um4jl27q7wk304z77thdvvkzm47t595e9,0.334353,bc1q0krey3lran9cqyf6j5j6hz8rth2kgxpkgf9k5v,0.333684,0.000669,p2sh,CA,AS15169,SYNTHETIC_DEMO_NORMAL
2026-09-10T18:58:20Z,162.247.74.6,198.51.100.1,42691,8333,688c203964ace9bbd387a21539cef0e046543633197ad1c22c1fd94ea74d76fa,bc1qxzf8zc8g09crn0x5hu0krdv9u3ysk7n3m4k7s4,1.044793,1Bd3gmVWdCsdVJtsyNaYgWRT9RKpPqRE2q,1.042703,0.00209,p2wpkh,IN,AS13335,SYNTHETIC_DEMO_NORMAL
2026-09-10T19:00:39Z,203.0.113.142,198.51.100.1,38321,8333,75ae01a258f928d8aebf77fb36b9bfe2bc216547b658ef85b45f440bb61882ad,1FSpsjS9HDCgycTTBamZ4LtJbw5Z6qG6sL,0.490718,1qi1fY4RaMU5h7R8qtqziqio3deRT7sS1m,0.489737,0.000981,p2wpkh,FR,AS9009,SYNTHETIC_DEMO_NORMAL
2026-09-10T19:04:25Z,104.244.72.158,198.51.100.1,26121,8333,59d236aea8e356eca9fd22b3cfe52622afaff6f5b7e9885adf03972f36cb270c,1ZsThM3cfmvcxd6ijAAW4KvxMpXpQS3rkC,1.411754,1UBZoR57dJq9BiFwUsh1VRG72RYMEN7DGS,1.40893,0.002824,p2pkh,DE,AS200052,SYNTHETIC_DEMO_NORMAL
2026-09-10T19:04:44Z,45.154.255.177,198.51.100.1,43346,8333,2cba1e58f178f0d512de75dbe3542d056f1ca5b5d50bd02e26e0075f528f5815,bc1q3jxtujpqur3mnxpcaln9j26wfxyyp5dq3ughaa,0.859018,bc1qla4lst87n8c9wsjvxl9qpsj2xa75w8fm2u3wjv,0.8573,0.001718,p2sh,SG,AS24940,SYNTHETIC_DEMO_NORMAL
2026-09-10T19:04:59Z,91.240.118.115,198.51.100.1,54123,8333,a80c3e095b1a20c692137e32a95ecad26a44f3f2c381e3a0e3f4b313ee24e6ee,bc1qz57nyr2pkmdkz4d8sv789wf4k3mh7knlhnv6j8,0.151509,14JGM83WeWaVGNDhch5qNsN5rzTuA7yQX5;bc1qtwv67hlrx8d4rd2u5eqqgwlhtdf4lp64tw0kqu,0.106056;0.04515,0.000303,p2pkh,US,AS200052,SYNTHETIC_DEMO_NORMAL
2026-09-10T19:13:40Z,45.154.255.11,198.51.100.1,39526,8333,777628c2cc1bc4b6faa347cd50bda3b39b3f4ea0d27bc88ab089a70423ee490f,1qi1fY4RaMU5h7R8qtqziqio3deRT7sS1m,1.192377,bc1qdwhdwwajk822sxr4fpqcshckhnf0r20ek7r8re;1tWrhZxuRfQuCGsj2GhvE7MTQV8L2Lme9F,0.834664;0.355328,0.002385,p2wpkh,CA,AS51167,SYNTHETIC_DEMO_NORMAL
2026-09-10T19:14:57Z,172.67.182.64,198.51.100.1,28506,8333,f0839f1755e90d41086f0d99a27c5deb0d44c519a05c0268df0c5d646adc154f,bc1qla4lst87n8c9wsjvxl9qpsj2xa75w8fm2u3wjv,0.069503,bc1qm26lu4fwkk8vwk7erv0yhvplrxlxuk6dx999ye,0.069364,0.000139,p2sh,FR,AS13335,SYNTHETIC_DEMO_NORMAL
2026-09-10T19:15:20Z,45.154.255.40,198.51.100.1,49273,8333,966ed9903f7ceec1e963d824bcc878e4535efbef4119d567b86da9f1d083ae8c,bc1q5wz0ljum7z3eptrwj79c3tdvgq047c0sn2n8sh,0.048098,bc1qwgyku5reuy8jhspnhwl44mmrnefqj22n2qcwcr;bc1qjc9rq3efwgecg0qhn38att5ghjfjs5m53lrluv,0.033669;0.014333,9.6e-05,p2pkh,US,AS16276,SYNTHETIC_DEMO_NORMAL
2026-09-10T19:21:08Z,185.220.101.135,198.51.100.1,15901,8333,4538fd2fb73c348b9451a34453fab31dcea8b7de954741898e9d503da0db0e6b,1hd67yqQjYgXfNVUZGirFZE1nzVxQR9JoX,1.292619,1qi1fY4RaMU5h7R8qtqziqio3deRT7sS1m,1.290034,0.002585,p2wpkh,IN,AS51167,SYNTHETIC_DEMO_NORMAL
2026-09-10T19:21:14Z,162.247.74.200,198.51.100.1,40887,8333,38194b030c2d8b9bc81d3b312df73d27f609deda9c21de3e455c6030e3aa20fa,11Dzo7THMn5hYyN9xGcbUHgSy6bbjsZmaW,1.340072,1W5mFrCHRM6ToWxSnyioQjrgMV3P8F1Lpo;bc1qjde4xya4s3alt3udgvjdqmqud89c8g0wv0cv9p,0.93805;0.399341,0.002681,p2wpkh,US,AS51167,SYNTHETIC_DEMO_NORMAL
2026-09-10T19:25:28Z,45.154.255.177,198.51.100.1,47934,8333,fa2df8b53beade69616603b17236fe00559c688aa43d6de85f8539faffb19a01,bc1q8ly2j2z4z3g4v75f3cczz9s7wzcqhn42vc4xda,0.027309,bc1qdwatvak295l3p6rfywzryhswah32y0emsacee4,0.027254,5.5e-05,p2sh,US,AS24940,SYNTHETIC_DEMO_NORMAL
2026-09-10T19:25:31Z,104.244.72.130,198.51.100.1,65400,8333,8cac2bdcb72ea82b96a4e36d20ee4d4a6837be0d0536c891ddf567946cee22f1,1SbPrmPmWqb85iCdji7usqUkemESvj4hZR,0.457741,1HhhxxbiysCr8T1wyFmwzBoyqbxZwPrQuk;bc1qtwv67hlrx8d4rd2u5eqqgwlhtdf4lp64tw0kqu,0.320419;0.136407,0.000915,p2pkh,GB,AS200052,SYNTHETIC_DEMO_NORMAL
2026-09-10T19:25:58Z,89.234.157.98,198.51.100.1,31263,8333,49d2a2a5dc802cb10ebefc52709657337bfad46a11acfac92c72b9326952ba5e,1vGba58ybgH4bcZVs7sHT7Vzmx15iQi2FU,0.987696,1LbCLS1rKyyL8W8tgVK1zhhr1Ns1QF3u3a,0.985721,0.001975,p2wpkh,IN,AS9009,SYNTHETIC_DEMO_NORMAL
2026-09-10T19:28:14Z,172.67.182.22,198.51.100.1,4905,8333,0b96485810b1d2ad49ea2f4997823eb3578edf933858c55377adeefe5ccdfb83,1q23Z7ZMq1w6fp1Yy8kFcv3pUJjENbbWjF,0.814605,1XRVksbk6y4L7CkefW8yWPKW2AvAmfpkTV,0.812976,0.001629,p2sh,NL,AS15169,SYNTHETIC_DEMO_NORMAL
2026-09-10T19:32:06Z,91.240.118.36,198.51.100.1,36861,8333,a75233d67347185fa3c7a3baed975c4d276a2a60cbd1a597bf171ce356ce22d7,1NH2UdocPpA27oatixsS3XxHiqFuDDYcfM,1.210606,1SbPrmPmWqb85iCdji7usqUkemESvj4hZR,1.208185,0.002421,p2wpkh,SG,AS13335,SYNTHETIC_DEMO_NORMAL
2026-09-10T19:38:34Z,91.240.118.36,198.51.100.1,22122,8333,3ad18fc3fd433b9382f880828a96ade8f4dde768c7870142f950bb45648a9add,bc1q3jxtujpqur3mnxpcaln9j26wfxyyp5dq3ughaa,1.274256,1vGba58ybgH4bcZVs7sHT7Vzmx15iQi2FU;1R1FAN8mJW3rx49AneRaSY3oM2jNcYSMhY,0.891979;0.379728,0.002549,p2sh,GB,AS16276,SYNTHETIC_DEMO_NORMAL
2026-09-10T19:40:48Z,89.234.157.108,198.51.100.1,26258,8333,6f6db396bd54102b783cca1c930265025690cfd79cbad0bb42913acb3558dee3,1R1FAN8mJW3rx49AneRaSY3oM2jNcYSMhY,0.927831,bc1q7c58pka8uravtwhp9hzpws967u9v4zpjjym6yk,0.925975,0.001856,p2wpkh,NL,AS15169,SYNTHETIC_DEMO_NORMAL
2026-09-10T19:40:50Z,91.240.118.115,198.51.100.1,25036,8333,2c5e2fdec9b18c47d7874059dd26db44458a5d96cafc69806de12158cbd11f14,1vcQktG9FSkPahaTiuHzSEm1skf9jUyDq6,0.527802,bc1qkxd70qjn4j5er0s5njdxfsjke7yc8p5gvkfjtf,0.526746,0.001056,p2pkh,IN,AS51167,SYNTHETIC_DEMO_NORMAL
2026-09-10T19:41:12Z,104.21.55.20,198.51.100.1,45528,8333,5ae103b095de7b4662f43aba70a520b483be32cf6e79445b6cc96cf007f3d410,bc1q7c58pka8uravtwhp9hzpws967u9v4zpjjym6yk,0.353377,1wZC4jPA1G9rHRaVZK2SGo2Lhk1K4kUBaM,0.35267,0.000707,p2pkh,FR,AS13335,SYNTHETIC_DEMO_NORMAL
2026-09-10T19:41:57Z,203.0.113.142,198.51.100.1,16122,8333,5edfc77ab07ddb5be6e56aaad0a03b95d8b8ed7a9875291a0ae81737bf427e03,bc1q246fkwt2vc2uc7jus2w4hwx82zaf4wyyk2lg2j,0.503563,bc1q5wz0ljum7z3eptrwj79c3tdvgq047c0sn2n8sh,0.502556,0.001007,p2pkh,DE,AS16276,SYNTHETIC_DEMO_NORMAL
2026-09-10T19:48:28Z,104.244.72.62,198.51.100.1,20263,8333,41b5519d11e256fa1e11b48eb2dc486de3f0a0075f861358bb8802f123f30dd0,bc1qrqt7228l28utq9lvcct2d5ka8jczjyfrnmy892,0.067769,1ZsThM3cfmvcxd6ijAAW4KvxMpXpQS3rkC,0.067633,0.000136,p2sh,JP,AS51167,SYNTHETIC_DEMO_NORMAL
2026-09-10T19:49:50Z,162.247.74.63,198.51.100.1,33287,8333,fbe8264e53509e7bce3e684109bd18342ae6df6e732950b2f9973c6b444f929d,1yrgzkuZEQCnVz3ahdUe3NFHXu24wWvKVZ,0.744211,11Dzo7THMn5hYyN9xGcbUHgSy6bbjsZmaW,0.742723,0.001488,p2sh,US,AS200052,SYNTHETIC_DEMO_NORMAL
2026-09-10T19:50:43Z,203.0.113.10,198.51.100.1,27160,8333,9caef4e45ea140001dc52f47eea3b243ba0f99c1e5441266622dedf28fbcea10,bc1qsqvf9vn5mwzsxdt8etgmt3jtdl77vcpjj5shgj,1.128263,bc1qze9ldqexmcx5ku0ehfyraqyu0gytf9ndax68mz,1.126006,0.002257,p2wpkh,GB,AS13335,SYNTHETIC_DEMO_NORMAL
2026-09-10T19:55:06Z,172.67.182.197,198.51.100.1,63047,8333,e07cf486bf59dc114f9184cd1cad4661f5774bdc2254e2cf5e217a29ea2fd23a,bc1qgf3uz5yv62rg5lnk3npucpynfw6gy0tgnswrpl,0.932116,bc1q7c58pka8uravtwhp9hzpws967u9v4zpjjym6yk,0.930252,0.001864,p2pkh,FR,AS51167,SYNTHETIC_DEMO_NORMAL
2026-09-10T19:55:29Z,172.67.182.80,198.51.100.1,23719,8333,55e89c2e8f1385c1384738f6de0cf6c4919d33842095a50bf99864b89c4184e9,bc1qm26lu4fwkk8vwk7erv0yhvplrxlxuk6dx999ye,0.805213,1LbCLS1rKyyL8W8tgVK1zhhr1Ns1QF3u3a,0.803603,0.00161,p2pkh,DE,AS9009,SYNTHETIC_DEMO_NORMAL
2026-09-10T19:57:50Z,45.154.255.40,198.51.100.1,20165,8333,acb24c6209083ca64e05c52ac83c2e96e0f3e741e3f254fe56d8622f93473a72,bc1qm26lu4fwkk8vwk7erv0yhvplrxlxuk6dx999ye,1.287995,bc1qdwatvak295l3p6rfywzryhswah32y0emsacee4,1.285419,0.002576,p2sh,CA,AS200052,SYNTHETIC_DEMO_NORMAL
